Country ISO3,Country Name,Indicator Id,Indicator,Subindicator Type,2010,2017,2018,2020
SVK,Slovak Republic,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.654568374156952,0.687,0.668421506881714,0.650427520275116
SVK,Slovak Republic,40958,Expected Years of School,Years,12.6847505569458,12.97,12.619479179382301,12.619479179382301
SVK,Slovak Republic,40959,"Expected Years of School, Female",Years,12.707294464111301,12.97,12.6449785232544,12.6449785232544
SVK,Slovak Republic,40960,"Expected Years of School, Male",Years,12.663393020629899,12.96,12.595212936401401,12.595212936401401
SVK,Slovak Republic,40961,Harmonized Test Scores,Score,504.702728271484,500,500.317626953125,485.350006103516
SVK,Slovak Republic,40962,"Harmonized Test Scores, Female",Score,512.827941894531,503,502.864562988281,491.234710693359
SVK,Slovak Republic,40963,"Harmonized Test Scores, Male",Score,496.430969238281,498,497.898803710938,479.383880615234
SVK,Slovak Republic,40964,Learning-Adjusted Years of School,Years,10.2432451248169,10.38,10.101996421813999,9.79978275299072
SVK,Slovak Republic,40965,"Learning-Adjusted Years of School, Female",Years,10.4266490936279,10.43,10.1739387512207,9.93864345550537
SVK,Slovak Republic,40966,"Learning-Adjusted Years of School, Male",Years,10.0584001541138,10.33,10.0338258743286,9.660707473754881
SVK,Slovak Republic,40967,Probability of Survival to Age 5,Probability,0.9930250644683841,0.9944,0.9942597746849059,0.994414091110229
SVK,Slovak Republic,40968,"Probability of Survival to Age 5, Female",Probability,0.993737876415253,0.9949,0.9948230981826779,0.9949612617492679
SVK,Slovak Republic,40969,"Probability of Survival to Age 5, Male",Probability,0.992343246936798,0.9938,0.993724882602692,0.993894994258881
SVN,Slovenia,40884,Survival Rate from Age 15-60,Ratio,0.9134405255317691,0.9306,0.9320780038833621,0.9349897503852841
SVN,Slovenia,40885,"Survival Rate from Age 15-60, Female",Ratio,0.948277056217194,0.9564,0.9559723138809201,0.957633674144745
SVN,Slovenia,40886,"Survival Rate from Age 15-60, Male",Ratio,0.8813664317131039,0.9065,0.90976470708847,0.913872718811035
SVN,Slovenia,40887,Human Capital Index (HCI) (scale 0-1),Score,0.752130031585693,0.7879999999999999,0.7886883020401,0.7749869823455809
SVN,Slovenia,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.7882398366928101,0.8109999999999999,0.813600242137909,0.8026938438415531
SVN,Slovenia,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.7480425834655758,0.7759999999999999,0.781111598014832,0.7687781453132629
SVN,Slovenia,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.782742619514465,0.8,0.8045789003372191,0.794500291347504
SVN,Slovenia,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.7142100334167479,0.7509999999999999,0.755594789981842,0.74135547876358
SVN,Slovenia,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.7197835445404049,0.7659999999999999,0.766014158725739,0.7498670816421509
SVN,Slovenia,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.7560740113258358,0.799,0.7959575653076171,0.7809458374977108
SVN,Slovenia,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.7937194108963009,0.8220000000000001,0.822504341602325,0.8107434511184691
SVN,Slovenia,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.7252731323242191,0.7809999999999999,0.7761258482933041,0.75835382938385
SVN,Slovenia,40958,Expected Years of School,Years,13.554429054260302,13.64,13.645763397216802,13.645763397216802
SVN,Slovenia,40959,"Expected Years of School, Female",Years,13.611261367797802,13.67,13.717506408691401,13.717506408691401
SVN,Slovenia,40960,"Expected Years of School, Male",Years,13.5003051757813,13.61,13.5784997940063,13.5784997940063
SVN,Slovenia,40961,Harmonized Test Scores,Score,515.7884521484381,532,531.98974609375,520.809020996094
SVN,Slovenia,40962,"Harmonized Test Scores, Female",Score,527.344787597656,538,537.929931640625,529.572509765625
SVN,Slovenia,40963,"Harmonized Test Scores, Male",Score,504.680541992188,526,526.324035644531,512.459045410156
SVN,Slovenia,40964,Learning-Adjusted Years of School,Years,11.1859493255615,11.61,11.6150503158569,11.3709392547607
SVN,Slovenia,40965,"Learning-Adjusted Years of School, Female",Years,11.484524726867699,11.76,11.8064918518066,11.6230630874634
SVN,Slovenia,40966,"Learning-Adjusted Years of School, Male",Years,10.901346206665002,11.46,11.434704780578599,11.1334800720215
SVN,Slovenia,40967,Probability of Survival to Age 5,Probability,0.9967892169952389,0.9979,0.9977538585662841,0.997856736183167
SVN,Slovenia,40968,"Probability of Survival to Age 5, Female",Probability,0.997054219245911,0.998,0.9979379177093509,0.998031735420227
SVN,Slovenia,40969,"Probability of Survival to Age 5, Male",Probability,0.9965375661849979,0.9977,0.997577548027039,0.997688889503479
SWE,Sweden,40884,Survival Rate from Age 15-60,Ratio,0.941515505313873,0.9481,0.9479814767837521,0.9498761892318729
SWE,Sweden,40885,"Survival Rate from Age 15-60, Female",Ratio,0.955128133296967,0.9602,0.9600527882575992,0.96125739812851
SWE,Sweden,40886,"Survival Rate from Age 15-60, Male",Ratio,0.928455829620361,0.9364,0.9364289641380309,0.938986957073212
SWE,Sweden,40887,Human Capital Index (HCI) (scale 0-1),Score,0.762113332748413,0.8,0.802509963512421,0.79535710811615
SWE,Sweden,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.780195534229279,0.815,0.815964818000793,0.81018739938736
SWE,Sweden,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.753566324710846,0.787,0.7923375964164731,0.785323143005371
SWE,Sweden,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.771044671535492,0.8009999999999999,0.804607510566711,0.798833727836609
SWE,Sweden,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.736543476581573,0.7709999999999999,0.776854753494263,0.769113957881927
SWE,Sweden,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.7450285553932191,0.7859999999999999,0.789315402507782,0.7804995775222779
SWE,Sweden,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.770202994346619,0.813,0.812397122383118,0.8050231337547299
SWE,Sweden,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.78945118188858,0.828,0.827208817005157,0.821329057216644
SWE,Sweden,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.75390899181366,0.8009999999999999,0.801369845867157,0.7916342616081241
SWE,Sweden,40958,Expected Years of School,Years,13.5683488845825,13.89,13.936425209045401,13.936425209045401
SWE,Sweden,40959,"Expected Years of School, Female",Years,13.556872367858901,13.88,13.9040212631226,13.9040212631226
SWE,Sweden,40960,"Expected Years of School, Male",Years,13.5792732238769,13.91,13.95862865448,13.95862865448
SWE,Sweden,40961,Harmonized Test Scores,Score,512.211608886719,525,525.1103515625,519.361755371094
SWE,Sweden,40962,"Harmonized Test Scores, Female",Score,520.873107910156,531,531.103515625,526.635925292969
SWE,Sweden,40963,"Harmonized Test Scores, Male",Score,503.81686401367205,519,519.354736328125,512.0943603515631
SWE,Sweden,40964,Learning-Adjusted Years of School,Years,11.1197853088379,11.67,11.7090578079224,11.5808744430542
SWE,Sweden,40965,"Learning-Adjusted Years of School, Female",Years,11.298255920410199,11.8,11.8151588439941,11.7157707214356
SWE,Sweden,40966,"Learning-Adjusted Years of School, Male",Years,10.9463472366333,11.56,11.599167823791499,11.437015533447301
SWE,Sweden,40967,Probability of Survival to Age 5,Probability,0.9969405531883241,0.9972,0.997225940227509,0.9972904920578
SWE,Sweden,40968,"Probability of Survival to Age 5, Female",Probability,0.997225046157837,0.9974,0.997483909130096,0.997542858123779
SWE,Sweden,40969,"Probability of Survival to Age 5, Male",Probability,0.9966690540313721,0.9969,0.996981024742126,0.997051358222961
SWZ,Swaziland,40884,Survival Rate from Age 15-60,Ratio,0.34771990776061995,0.5884,0.591534376144409,0.603710412979126
SWZ,Swaziland,40885,"Survival Rate from Age 15-60, Female",Ratio,0.404976487159729,0.6498,0.6847021579742428,0.695531964302063
SWZ,Swaziland,40886,"Survival Rate from Age 15-60, Male",Ratio,0.30027544498443604,0.5139,0.513675570487976,0.526452779769897
SWZ,Swaziland,40887,Human Capital Index (HCI) (scale 0-1),Score,0.31076908111572304,0.409,0.36954089999198897,0.37250080704689004
SWZ,Swaziland,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.32390996813774103,,,
SWZ,Swaziland,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.297240078449249,0.38,0.349766731262207,0.352485179901123
SWZ,Swaziland,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.30793279409408597,,,
SWZ,Swaziland,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.28364631533622703,,,
SWZ,Swaziland,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.297386258840561,,,
SWZ,Swaziland,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.323340773582459,0.434,0.386681020259857,0.389619916677475
SWZ,Swaziland,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.340183973312378,,,
SWZ,Swaziland,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.31099295616149897,,,
SWZ,Swaziland,40896,Fraction of Children Under 5 Not Stunted,%,0.5959999561309809,0.7445,0.744505286216736,0.744505286216736
SWZ,Swaziland,40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.6429749727249151,0.7817,0.7816827893257141,0.7816827893257141
SWZ,Swaziland,40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.548018753528595,0.7081,0.708087921142578,0.708087921142578
SWZ,Swaziland,40958,Expected Years of School,Years,6.111327648162839,8.15,6.42372179031372,6.42372179031372
SWZ,Swaziland,40959,"Expected Years of School, Female",Years,6.25782346725464,8.45,6.771010875701901,6.771010875701901
SWZ,Swaziland,40960,"Expected Years of School, Male",Years,5.8535275459289595,7.85,6.1245903968811,6.1245903968811
SWZ,Swaziland,40961,Harmonized Test Scores,Score,418.203277587891,440,440.304504394531,440.304504394531
SWZ,Swaziland,40962,"Harmonized Test Scores, Female",Score,418.402008056641,,,
SWZ,Swaziland,40963,"Harmonized Test Scores, Male",Score,418.004943847656,,,
SWZ,Swaziland,40964,Learning-Adjusted Years of School,Years,4.08924388885498,5.74,4.52542972564697,4.52542972564697
SWZ,Swaziland,40965,"Learning-Adjusted Years of School, Female",Years,4.189257144927979,,,
SWZ,Swaziland,40966,"Learning-Adjusted Years of School, Male",Years,3.91488552093506,,,
SWZ,Swaziland,40967,Probability of Survival to Age 5,Probability,0.9112966060638431,0.9461,0.941856563091278,0.945634841918945
SWZ,Swaziland,40968,"Probability of Survival to Age 5, Female",Probability,0.917313098907471,0.9509,0.947190165519714,0.950702786445618
SWZ,Swaziland,40969,"Probability of Survival to Age 5, Male",Probability,0.9056062698364259,0.9416,0.936776995658875,0.9407124519348141
SYC,Seychelles,40884,Survival Rate from Age 15-60,Ratio,0.8406223654747009,0.8399,0.8463105559349059,0.8481274843215941
SYC,Seychelles,40885,"Survival Rate from Age 15-60, Female",Ratio,0.8977473378181461,0.9119,0.901607751846313,0.9029463529586791
SYC,Seychelles,40886,"Survival Rate from Age 15-60, Male",Ratio,0.790745317935944,0.7703,0.797225475311279,0.7995564937591549
SYC,Seychelles,40887,Human Capital Index (HCI) (scale 0-1),Score,0.57453590631485,0.6779999999999999,0.630557179450989,0.632779061794281
SYC,Seychelles,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.585028409957886,,,
SYC,Seychelles,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.563392996788025,0.6459999999999999,0.607505559921265,0.609291434288025
SYC,Seychelles,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.572916090488434,,,
SYC,Seychelles,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.554886996746063,,,
SYC,Seychelles,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.567603468894959,,,
SYC,Seychelles,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.585804879665375,0.71,0.654354453086853,0.65689092874527
SYC,Seychelles,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.5972840785980219,,,
SYC,Seychelles,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.5797463059425351,,,
SYC,Seychelles,40896,Fraction of Children Under 5 Not Stunted,%,,0.9209999999999999,,
SYC,Seychelles,40958,Expected Years of School,Years,12.3770179748535,13.68,13.048261642456,13.084346771240199
SYC,Seychelles,40959,"Expected Years of School, Female",Years,12.5203523635864,13.75,13.5354223251343,13.4468040466309
SYC,Seychelles,40960,"Expected Years of School, Male",Years,12.2449083328247,13.6,12.582761764526401,12.7382717132568
SYC,Seychelles,40961,Harmonized Test Scores,Score,431.7783203125,463,463.379333496094,463.379333496094
SYC,Seychelles,40962,"Harmonized Test Scores, Female",Score,414.110015869141,,,
SYC,Seychelles,40963,"Harmonized Test Scores, Male",Score,450.190063476563,,,
SYC,Seychelles,40964,Learning-Adjusted Years of School,Years,8.55060482025146,10.14,9.67407131195068,9.70082473754883
SYC,Seychelles,40965,"Learning-Adjusted Years of School, Female",Years,8.29568481445313,,,
SYC,Seychelles,40966,"Learning-Adjusted Years of School, Male",Years,8.8200569152832,,,
SYC,Seychelles,40967,Probability of Survival to Age 5,Probability,0.98590099811554,0.9858,0.985359609127045,0.985547840595245
SYC,Seychelles,40968,"Probability of Survival to Age 5, Female",Probability,0.987085044384003,0.987,0.986609756946564,0.986782073974609
SYC,Seychelles,40969,"Probability of Survival to Age 5, Male",Probability,0.9847817420959469,0.9847,0.984158635139465,0.984368443489075
TCD,Chad,40884,Survival Rate from Age 15-60,Ratio,0.619170606136322,0.6423,0.641002118587494,0.646125257015228
TCD,Chad,40885,"Survival Rate from Age 15-60, Female",Ratio,0.638852953910828,0.6646,0.661942481994629,0.667302072048187
TCD,Chad,40886,"Survival Rate from Age 15-60, Male",Ratio,0.5988556146621701,0.6199,0.619893550872803,0.624893069267273
TCD,Chad,40887,Human Capital Index (HCI) (scale 0-1),Score,0.28607463836669894,0.293,0.299028992652893,0.299782782793045
TCD,Chad,40888,"Human Capital Index (HCI), Female (scale 0-1)",Score,0.278250098228455,0.289,0.290844678878784,0.29158833622932395
TCD,Chad,40889,"Human Capital Index (HCI), Lower Bound (scale 0-1)",Score,0.27377629280090304,0.278,0.282030820846558,0.281631708145142
TCD,Chad,40890,"Human Capital Index (HCI), Female, Lower Bound (scale 0-1)",Score,0.26555907726287803,0.27399999999999997,0.273621261119842,0.273335814476013
TCD,Chad,40891,"Human Capital Index (HCI), Male, Lower Bound (scale 0-1)",Score,0.27895990014076194,0.28,0.28631392121315,0.28611823916435203
TCD,Chad,40892,"Human Capital Index (HCI), Male (scale 0-1)",Score,0.293964684009552,0.298,0.30694487690925604,0.30784526467323303
TCD,Chad,40893,"Human Capital Index (HCI), Upper Bound (scale 0-1)",Score,0.29859116673469505,0.309,0.31565147638320895,0.317157030105591
TCD,Chad,40894,"Human Capital Index (HCI), Female, Upper Bound (scale 0-1)",Score,0.29069218039512607,0.303,0.307309538125992,0.308628678321838
TCD,Chad,40895,"Human Capital Index (HCI), Male, Upper Bound (scale 0-1)",Score,0.30916491150856,0.315,0.326885849237442,0.328492105007172
TCD,Chad,40896,Fraction of Children Under 5 Not Stunted,%,0.613497018814087,0.6023,0.6023423075675961,0.6023423075675961
TCD,Chad,40897,"Fraction of Children Under 5 Not Stunted, Female",%,0.62927782535553,0.6135,0.6135241985321039,0.6135241985321039
TCD,Chad,40898,"Fraction of Children Under 5 Not Stunted, Male",%,0.597267508506775,0.5911,0.591164827346802,0.591164827346802
TCD,Chad,40958,Expected Years of School,Years,4.30069828033447,4.95,5.38999223709106,5.31059169769287
TCD,Chad,40959,"Expected Years of School, Female",Years,3.3933329582214395,4.3,4.47365665435791,4.39257955551147
TCD,Chad,40960,"Expected Years of School, Male",Years,5.194579124450679,5.6,6.2926311492919895,6.21824312210083
TCD,Chad,40961,Harmonized Test Scores,Score,403.315673828125,333,333.111328125,333.111328125
TCD,Chad,40962,"Harmonized Test Scores, Female",Score,404.272705078125,323,323.329254150391,323.329254150391
TCD,Chad,40963,"Harmonized Test Scores, Male",Score,402.699462890625,338,338.29595947265597,338.29595947265597
TCD,Chad,40964,Learning-Adjusted Years of School,Years,2.7752625942230202,2.64,2.87274789810181,2.8304290771484397
TCD,Chad,40965,"Learning-Adjusted Years of School, Female",Years,2.1949310302734397,2.22,2.31434273719788,2.2723991870880096
TCD,Chad,40966,"Learning-Adjusted Years of School, Male",Years,3.34696674346924,3.03,3.40603470802307,3.36577033996582
TCD,Chad,40967,Probability of Survival to Age 5,Probability,0.8502700924873349,0.8768,0.877302169799805,0.881021857261658
TCD,Chad,40968,"Probability of Survival to Age 5, Female",Probability,0.8584148287773129,0.8839,0.88447904586792,0.888165891170502
TCD,Chad,40969,"Probability of Survival to Age 5, Male",Probability,0.842580854892731,0.8701,0.870566487312317,0.8745089173316959
TGO,Togo,40884,Survival Rate from Age 15-60,Ratio,0.7001078128814701,0.7354,0.7356683611869809,0.7430624961853031
TGO,Togo,40885,"Survival Rate from Age 15-60, Female",Ratio,0.715804576873779,0.7517,0.751682221889496,0.759526610374451
